Index, Mean, Stdev
2,1.9332810851521196,0.004707013148707124
4,4.214167641234301,0.0828321526469955
6,5.985474007128126,0.0027059233770880724
8,8.178320507209612,0.028773609690064223
10,9.876219128768206,0.006150695161060946
12,11.913166499083884,0.02236804027584453
14,13.478807281921824,0.015645849003019272
16,15.75699284603115,0.0020325359204942228
18,17.941640745910362,0.011135029590911382
20,19.17103732655712,0.014058081627352108
22,17.221721433409154,0.14989885486797763
