2,1.6799599204949223,180.74741599701025,0.00019574326189043166
4,3.5677228260493865,180.61951299550864,0.00038375291449100295
6,5.494395395372588,180.0236899938151,0.0008841883543018026
8,7.611340593910096,178.06381499264288,0.003498343635350415
10,9.516041421023637,180.33876599156278,0.007520800704770596
13,12.475736188419976,179.98607098956157,0.08768737947883225
12,11.506300983761204,180.33932399026355,0.01728524642098967
15,14.578185347490303,180.74965998848594,0.008450346222314402
14,13.41366721402894,180.74716798880388,0.010188281588415726
16,15.627676135421321,180.5011759893341,0.02880106531949412
18,17.384940948143534,179.8844229893084,0.49684844211763163
17,16.579158113567164,180.08423798967013,0.4005637744169822
19,18.101811395436428,182.13804098871563,0.001640177192960564
20,18.649460722736627,180.17203898660165,0.43421874850432135
24,15.467264944837517,96.88929098975507,0.2127851097416197
23,16.21608371621142,118.23453799040583,0.2730135530008998
22,16.16506785166226,122.03263798989559,0.27881330796893883
21,18.196240805213073,175.58252898239704,0.0013211731729307484
25,12.245550795339076,82.03086499354032,0.09501247972986229
