2,1.671102472636786,180.43025499701645,0.00020009096138075765
4,3.5229389938879017,180.61960699517215,0.0003624275825137239
6,5.449154698699962,180.03426999384902,0.0008270160867402619
8,7.4973555030075225,180.84027399262564,0.001720957568455052
10,9.492282757172928,180.73733199146264,0.005248367522962532
12,11.47745491898329,180.31694399016902,0.018723397493611914
14,13.530862092109105,180.15664498935342,0.062365277274341116
13,12.39860969840578,180.73007898943084,0.021187426913297714
15,14.524056984811496,180.75212998856685,0.016191662295406466
16,15.604126801525231,180.5222659890627,0.015725674462018138
17,16.59556019343506,180.33852898897092,0.045367892041647685
18,17.501954951947802,179.9528739896275,0.42157270794512053
19,18.198711088432493,180.10355098847353,0.3875700103366362
20,18.539231271172394,180.20908898649947,0.48872289945672887
25,11.234123214725463,84.56003099083108,0.0800875811282299
21,18.291957134174197,167.30904398383637,0.4968348267188668
22,16.573382831858634,128.6656679888482,0.3106181136346541
23,16.214264065552356,127.16775198922716,0.0006620017900711034
24,15.885187265421822,104.0243639907836,0.23783399557766455
